"Plot Title: PARA-S1"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 9995199, SEN S/N: 9995199, LBL: C)","Intensity, Lux (LGR S/N: 9995199, SEN S/N: 9995199, LBL: Lux)","Coupler Attached (LGR S/N: 9995199)","Host Connected (LGR S/N: 9995199)","Stopped (LGR S/N: 9995199)","End Of File (LGR S/N: 9995199)"
466,11/16/18 04:00:00 PM,4.623,2583.4,,,,
467,11/16/18 07:00:00 PM,2.943,0.0,,,,
468,11/16/18 10:00:00 PM,1.548,0.0,,,,
469,11/17/18 01:00:00 AM,0.232,0.0,,,,
470,11/17/18 04:00:00 AM,-0.437,0.0,,,,
471,11/17/18 07:00:00 AM,-0.887,0.0,,,,
472,11/17/18 10:00:00 AM,-1.114,279.9,,,,
473,11/17/18 01:00:00 PM,-0.437,667.4,,,,
474,11/17/18 04:00:00 PM,-0.213,441.3,,,,
475,11/17/18 07:00:00 PM,-0.887,0.0,,,,
476,11/17/18 10:00:00 PM,-1.228,0.0,,,,
477,11/18/18 01:00:00 AM,-1.570,0.0,,,,
478,11/18/18 04:00:00 AM,-1.570,0.0,,,,
479,11/18/18 07:00:00 AM,-1.684,0.0,,,,
480,11/18/18 10:00:00 AM,-0.549,290.6,,,,
481,11/18/18 01:00:00 PM,0.893,656.6,,,,
482,11/18/18 04:00:00 PM,1.112,398.3,,,,
483,11/18/18 07:00:00 PM,0.784,0.0,,,,
484,11/18/18 10:00:00 PM,1.003,0.0,,,,
485,11/19/18 01:00:00 AM,0.893,0.0,,,,
486,11/19/18 04:00:00 AM,1.221,0.0,,,,
487,11/19/18 07:00:00 AM,1.112,0.0,,,,
488,11/19/18 10:00:00 AM,1.330,269.1,,,,
489,11/19/18 01:00:00 PM,2.088,645.8,,,,
490,11/19/18 04:00:00 PM,2.730,409.0,,,,
491,11/19/18 07:00:00 PM,1.548,0.0,,,,
492,11/19/18 10:00:00 PM,0.893,0.0,,,,
493,11/20/18 01:00:00 AM,1.221,0.0,,,,
494,11/20/18 04:00:00 AM,2.088,0.0,,,,
495,11/20/18 07:00:00 AM,1.656,0.0,,,,
496,11/20/18 10:00:00 AM,2.730,290.6,,,,
497,11/20/18 01:00:00 PM,3.472,721.2,,,,
498,11/20/18 04:00:00 PM,3.788,742.7,,,,
499,11/20/18 07:00:00 PM,2.195,0.0,,,,
500,11/20/18 10:00:00 PM,1.980,0.0,,,,
501,11/21/18 01:00:00 AM,2.624,0.0,,,,
502,11/21/18 04:00:00 AM,2.943,0.0,,,,
503,11/21/18 07:00:00 AM,3.683,0.0,,,,
504,11/21/18 10:00:00 AM,1.221,333.7,,,,
505,11/21/18 01:00:00 PM,1.872,301.4,,,,
506,11/21/18 04:00:00 PM,2.088,247.6,,,,
507,11/21/18 07:00:00 PM,1.980,0.0,,,,
508,11/21/18 10:00:00 PM,1.439,0.0,,,,
509,11/22/18 01:00:00 AM,0.674,0.0,,,,
510,11/22/18 04:00:00 AM,0.232,0.0,,,,
511,11/22/18 07:00:00 AM,0.343,0.0,,,,
512,11/22/18 10:00:00 AM,0.232,1313.2,,,,
513,11/22/18 01:00:00 PM,0.232,1270.1,,,,
514,11/22/18 04:00:00 PM,0.121,86.1,,,,
515,11/22/18 07:00:00 PM,-0.213,0.0,,,,
516,11/22/18 10:00:00 PM,-0.102,0.0,,,,
517,11/23/18 01:00:00 AM,0.010,0.0,,,,
518,11/23/18 04:00:00 AM,0.121,0.0,,,,
519,11/23/18 07:00:00 AM,0.121,0.0,,,,
520,11/23/18 10:00:00 AM,0.121,10.8,,,,
521,11/23/18 01:00:00 PM,0.121,0.0,,,,
522,11/23/18 04:00:00 PM,0.232,0.0,,,,
523,11/23/18 07:00:00 PM,0.232,0.0,,,,
524,11/23/18 10:00:00 PM,0.121,0.0,,,,
525,11/24/18 01:00:00 AM,0.121,0.0,,,,
526,11/24/18 04:00:00 AM,0.121,0.0,,,,
527,11/24/18 07:00:00 AM,0.121,0.0,,,,
528,11/24/18 10:00:00 AM,0.121,0.0,,,,
529,11/24/18 01:00:00 PM,0.121,21.5,,,,
530,11/24/18 04:00:00 PM,0.121,0.0,,,,
531,11/24/18 07:00:00 PM,0.232,0.0,,,,
532,11/24/18 10:00:00 PM,0.121,0.0,,,,
533,11/25/18 01:00:00 AM,0.121,0.0,,,,
534,11/25/18 04:00:00 AM,0.121,0.0,,,,
535,11/25/18 07:00:00 AM,0.121,0.0,,,,
536,11/25/18 10:00:00 AM,0.121,0.0,,,,
537,11/25/18 01:00:00 PM,0.121,10.8,,,,
538,11/25/18 04:00:00 PM,0.232,0.0,,,,
539,11/25/18 07:00:00 PM,0.232,0.0,,,,
540,11/25/18 10:00:00 PM,0.232,0.0,,,,
541,11/26/18 01:00:00 AM,0.232,0.0,,,,
542,11/26/18 04:00:00 AM,0.232,0.0,,,,
543,11/26/18 07:00:00 AM,0.232,0.0,,,,
544,11/26/18 10:00:00 AM,0.232,0.0,,,,
545,11/26/18 01:00:00 PM,0.232,0.0,,,,
546,11/26/18 04:00:00 PM,0.232,0.0,,,,
547,11/26/18 07:00:00 PM,0.232,0.0,,,,
548,11/26/18 10:00:00 PM,0.232,0.0,,,,
549,11/27/18 01:00:00 AM,0.232,0.0,,,,
550,11/27/18 04:00:00 AM,0.343,0.0,,,,
551,11/27/18 07:00:00 AM,0.343,0.0,,,,
552,11/27/18 10:00:00 AM,0.232,10.8,,,,
553,11/27/18 01:00:00 PM,0.343,86.1,,,,
554,11/27/18 04:00:00 PM,0.232,0.0,,,,
555,11/27/18 07:00:00 PM,0.343,0.0,,,,
556,11/27/18 10:00:00 PM,0.343,0.0,,,,
557,11/28/18 01:00:00 AM,0.343,0.0,,,,
558,11/28/18 04:00:00 AM,0.343,0.0,,,,
559,11/28/18 07:00:00 AM,0.343,0.0,,,,
560,11/28/18 10:00:00 AM,0.343,32.3,,,,
561,11/28/18 01:00:00 PM,0.343,32.3,,,,
562,11/28/18 04:00:00 PM,0.232,0.0,,,,
563,11/28/18 07:00:00 PM,0.343,0.0,,,,
564,11/28/18 10:00:00 PM,0.343,0.0,,,,
565,11/29/18 01:00:00 AM,0.232,0.0,,,,
566,11/29/18 04:00:00 AM,0.343,0.0,,,,
567,11/29/18 07:00:00 AM,0.343,0.0,,,,
568,11/29/18 10:00:00 AM,0.343,32.3,,,,
569,11/29/18 01:00:00 PM,0.343,32.3,,,,
570,11/29/18 04:00:00 PM,0.343,21.5,,,,
571,11/29/18 07:00:00 PM,0.343,0.0,,,,
572,11/29/18 10:00:00 PM,0.343,0.0,,,,
573,11/30/18 01:00:00 AM,0.343,0.0,,,,
574,11/30/18 04:00:00 AM,0.343,0.0,,,,
575,11/30/18 07:00:00 AM,0.232,0.0,,,,
576,11/30/18 10:00:00 AM,0.232,10.8,,,,
577,11/30/18 01:00:00 PM,0.232,53.8,,,,
578,11/30/18 04:00:00 PM,0.232,0.0,,,,
579,11/30/18 07:00:00 PM,0.121,0.0,,,,
580,11/30/18 10:00:00 PM,0.121,0.0,,,,
581,12/01/18 01:00:00 AM,0.121,0.0,,,,
582,12/01/18 04:00:00 AM,0.121,0.0,,,,
583,12/01/18 07:00:00 AM,0.010,0.0,,,,
584,12/01/18 10:00:00 AM,0.010,0.0,,,,
585,12/01/18 01:00:00 PM,0.010,32.3,,,,
586,12/01/18 04:00:00 PM,0.121,10.8,,,,
587,12/01/18 07:00:00 PM,0.010,0.0,,,,
588,12/01/18 10:00:00 PM,0.010,0.0,,,,
589,12/02/18 01:00:00 AM,0.010,0.0,,,,
590,12/02/18 04:00:00 AM,0.010,0.0,,,,
591,12/02/18 07:00:00 AM,-0.102,0.0,,,,
592,12/02/18 10:00:00 AM,-0.102,0.0,,,,
593,12/02/18 01:00:00 PM,-0.102,32.3,,,,
594,12/02/18 04:00:00 PM,0.010,10.8,,,,
595,12/02/18 07:00:00 PM,0.010,0.0,,,,
596,12/02/18 10:00:00 PM,-0.102,0.0,,,,
597,12/03/18 01:00:00 AM,-0.102,0.0,,,,
598,12/03/18 04:00:00 AM,-0.213,0.0,,,,
599,12/03/18 07:00:00 AM,-0.213,0.0,,,,
600,12/03/18 10:00:00 AM,-0.213,0.0,,,,
601,12/03/18 01:00:00 PM,-0.213,10.8,,,,
602,12/03/18 04:00:00 PM,-0.102,0.0,,,,
603,12/03/18 07:00:00 PM,-0.102,0.0,,,,
604,12/03/18 10:00:00 PM,-0.213,0.0,,,,
605,12/04/18 01:00:00 AM,-0.325,0.0,,,,
606,12/04/18 04:00:00 AM,-0.437,0.0,,,,
607,12/04/18 07:00:00 AM,-0.549,0.0,,,,
608,12/04/18 10:00:00 AM,-0.549,0.0,,,,
609,12/04/18 01:00:00 PM,-0.549,10.8,,,,
610,12/04/18 04:00:00 PM,-0.549,0.0,,,,
611,12/04/18 07:00:00 PM,-0.549,0.0,,,,
612,12/04/18 10:00:00 PM,-0.662,0.0,,,,
613,12/05/18 01:00:00 AM,-0.774,0.0,,,,
614,12/05/18 04:00:00 AM,-0.887,0.0,,,,
615,12/05/18 07:00:00 AM,-1.001,0.0,,,,
616,12/05/18 10:00:00 AM,-1.228,0.0,,,,
617,12/05/18 01:00:00 PM,-1.114,10.8,,,,
618,12/05/18 04:00:00 PM,-1.114,0.0,,,,
619,12/05/18 07:00:00 PM,-1.228,0.0,,,,
620,12/05/18 10:00:00 PM,-1.456,0.0,,,,
621,12/06/18 01:00:00 AM,-1.684,0.0,,,,
622,12/06/18 04:00:00 AM,-1.914,0.0,,,,
623,12/06/18 07:00:00 AM,-2.030,0.0,,,,
624,12/06/18 10:00:00 AM,-2.145,0.0,,,,
625,12/06/18 01:00:00 PM,-2.030,10.8,,,,
626,12/06/18 04:00:00 PM,-1.799,0.0,,,,
627,12/06/18 07:00:00 PM,-1.799,0.0,,,,
628,12/06/18 10:00:00 PM,-2.030,0.0,,,,
629,12/07/18 01:00:00 AM,-2.145,0.0,,,,
630,12/07/18 04:00:00 AM,-2.145,0.0,,,,
631,12/07/18 07:00:00 AM,-2.145,0.0,,,,
632,12/07/18 10:00:00 AM,-2.261,0.0,,,,
633,12/07/18 01:00:00 PM,-1.914,21.5,,,,
634,12/07/18 04:00:00 PM,-1.456,21.5,,,,
635,12/07/18 07:00:00 PM,-1.228,0.0,,,,
636,12/07/18 10:00:00 PM,-1.001,0.0,,,,
637,12/08/18 01:00:00 AM,-0.887,0.0,,,,
638,12/08/18 04:00:00 AM,-0.662,0.0,,,,
639,12/08/18 07:00:00 AM,-0.662,0.0,,,,
640,12/08/18 10:00:00 AM,-0.437,10.8,,,,
641,12/08/18 01:00:00 PM,-0.325,64.6,,,,
642,12/08/18 04:00:00 PM,-0.325,10.8,,,,
643,12/08/18 07:00:00 PM,-0.213,0.0,,,,
644,12/08/18 10:00:00 PM,-0.213,0.0,,,,
645,12/09/18 01:00:00 AM,-0.437,0.0,,,,
646,12/09/18 04:00:00 AM,-0.549,0.0,,,,
647,12/09/18 07:00:00 AM,-0.662,0.0,,,,
648,12/09/18 10:00:00 AM,-0.662,0.0,,,,
649,12/09/18 01:00:00 PM,-0.213,21.5,,,,
650,12/09/18 04:00:00 PM,-0.102,0.0,,,,
651,12/09/18 07:00:00 PM,0.010,0.0,,,,
652,12/09/18 10:00:00 PM,0.010,0.0,,,,
653,12/10/18 01:00:00 AM,0.121,0.0,,,,
654,12/10/18 04:00:00 AM,0.121,0.0,,,,
655,12/10/18 07:00:00 AM,0.121,0.0,,,,
656,12/10/18 10:00:00 AM,0.121,0.0,,,,
657,12/10/18 01:00:00 PM,0.121,10.8,,,,
658,12/10/18 04:00:00 PM,0.121,0.0,,,,
659,12/10/18 07:00:00 PM,0.010,0.0,,,,
660,12/10/18 10:00:00 PM,-0.102,0.0,,,,
661,12/11/18 01:00:00 AM,-0.213,0.0,,,,
662,12/11/18 04:00:00 AM,-0.213,0.0,,,,
663,12/11/18 07:00:00 AM,-0.213,0.0,,,,
664,12/11/18 10:00:00 AM,-0.213,0.0,,,,
665,12/11/18 01:00:00 PM,-0.102,0.0,,,,
666,12/11/18 04:00:00 PM,-0.102,0.0,,,,
667,12/11/18 07:00:00 PM,0.010,0.0,,,,
668,12/11/18 10:00:00 PM,0.010,0.0,,,,
669,12/12/18 01:00:00 AM,0.010,0.0,,,,
670,12/12/18 04:00:00 AM,0.121,0.0,,,,
671,12/12/18 07:00:00 AM,0.121,0.0,,,,
672,12/12/18 10:00:00 AM,0.121,0.0,,,,
673,12/12/18 01:00:00 PM,0.010,0.0,,,,
674,12/12/18 04:00:00 PM,0.010,0.0,,,,
675,12/12/18 07:00:00 PM,0.010,0.0,,,,
676,12/12/18 10:00:00 PM,0.010,0.0,,,,
677,12/13/18 01:00:00 AM,0.010,0.0,,,,
678,12/13/18 04:00:00 AM,0.010,0.0,,,,
679,12/13/18 07:00:00 AM,0.010,0.0,,,,
680,12/13/18 10:00:00 AM,0.010,0.0,,,,
681,12/13/18 01:00:00 PM,0.010,0.0,,,,
682,12/13/18 04:00:00 PM,0.010,0.0,,,,
683,12/13/18 07:00:00 PM,0.010,0.0,,,,
684,12/13/18 10:00:00 PM,0.010,0.0,,,,
685,12/14/18 01:00:00 AM,0.010,0.0,,,,
686,12/14/18 04:00:00 AM,0.010,0.0,,,,
687,12/14/18 07:00:00 AM,0.010,0.0,,,,
688,12/14/18 10:00:00 AM,0.010,0.0,,,,
689,12/14/18 01:00:00 PM,0.010,0.0,,,,
690,12/14/18 04:00:00 PM,0.010,0.0,,,,
691,12/14/18 07:00:00 PM,0.010,0.0,,,,
692,12/14/18 10:00:00 PM,0.010,0.0,,,,
693,12/15/18 01:00:00 AM,0.010,0.0,,,,
694,12/15/18 04:00:00 AM,0.121,0.0,,,,
695,12/15/18 07:00:00 AM,0.121,0.0,,,,
696,12/15/18 10:00:00 AM,0.121,0.0,,,,
697,12/15/18 01:00:00 PM,0.121,0.0,,,,
698,12/15/18 04:00:00 PM,0.121,0.0,,,,
699,12/15/18 07:00:00 PM,0.121,0.0,,,,
700,12/15/18 10:00:00 PM,0.121,0.0,,,,
701,12/16/18 01:00:00 AM,0.121,0.0,,,,
702,12/16/18 04:00:00 AM,0.121,0.0,,,,
703,12/16/18 07:00:00 AM,0.121,0.0,,,,
704,12/16/18 10:00:00 AM,0.121,0.0,,,,
705,12/16/18 01:00:00 PM,0.232,0.0,,,,
706,12/16/18 04:00:00 PM,0.232,0.0,,,,
707,12/16/18 07:00:00 PM,0.232,0.0,,,,
708,12/16/18 10:00:00 PM,0.232,0.0,,,,
709,12/17/18 01:00:00 AM,0.232,0.0,,,,
710,12/17/18 04:00:00 AM,0.232,0.0,,,,
711,12/17/18 07:00:00 AM,0.232,0.0,,,,
712,12/17/18 10:00:00 AM,0.232,0.0,,,,
713,12/17/18 01:00:00 PM,0.232,0.0,,,,
714,12/17/18 04:00:00 PM,0.232,0.0,,,,
715,12/17/18 07:00:00 PM,0.232,0.0,,,,
716,12/17/18 10:00:00 PM,0.232,0.0,,,,
717,12/18/18 01:00:00 AM,0.232,0.0,,,,
718,12/18/18 04:00:00 AM,0.232,0.0,,,,
719,12/18/18 07:00:00 AM,0.232,0.0,,,,
720,12/18/18 10:00:00 AM,0.232,0.0,,,,
721,12/18/18 01:00:00 PM,0.232,0.0,,,,
722,12/18/18 04:00:00 PM,0.232,0.0,,,,
723,12/18/18 07:00:00 PM,0.232,0.0,,,,
724,12/18/18 10:00:00 PM,0.232,0.0,,,,
725,12/19/18 01:00:00 AM,0.232,0.0,,,,
726,12/19/18 04:00:00 AM,0.232,0.0,,,,
727,12/19/18 07:00:00 AM,0.232,0.0,,,,
728,12/19/18 10:00:00 AM,0.232,0.0,,,,
729,12/19/18 01:00:00 PM,0.232,0.0,,,,
730,12/19/18 04:00:00 PM,0.232,0.0,,,,
731,12/19/18 07:00:00 PM,0.232,0.0,,,,
732,12/19/18 10:00:00 PM,0.232,0.0,,,,
733,12/20/18 01:00:00 AM,0.232,0.0,,,,
734,12/20/18 04:00:00 AM,0.232,0.0,,,,
735,12/20/18 07:00:00 AM,0.232,0.0,,,,
736,12/20/18 10:00:00 AM,0.232,0.0,,,,
737,12/20/18 01:00:00 PM,0.232,0.0,,,,
738,12/20/18 04:00:00 PM,0.232,0.0,,,,
739,12/20/18 07:00:00 PM,0.232,0.0,,,,
740,12/20/18 10:00:00 PM,0.232,0.0,,,,
741,12/21/18 01:00:00 AM,0.232,0.0,,,,
742,12/21/18 04:00:00 AM,0.232,0.0,,,,
743,12/21/18 07:00:00 AM,0.232,0.0,,,,
744,12/21/18 10:00:00 AM,0.232,0.0,,,,
745,12/21/18 01:00:00 PM,0.232,0.0,,,,
746,12/21/18 04:00:00 PM,0.232,0.0,,,,
747,12/21/18 07:00:00 PM,0.232,0.0,,,,
748,12/21/18 10:00:00 PM,0.232,0.0,,,,
749,12/22/18 01:00:00 AM,0.232,0.0,,,,
750,12/22/18 04:00:00 AM,0.232,0.0,,,,
751,12/22/18 07:00:00 AM,0.232,0.0,,,,
752,12/22/18 10:00:00 AM,0.232,0.0,,,,
753,12/22/18 01:00:00 PM,0.232,0.0,,,,
754,12/22/18 04:00:00 PM,0.232,0.0,,,,
755,12/22/18 07:00:00 PM,0.232,0.0,,,,
756,12/22/18 10:00:00 PM,0.232,0.0,,,,
757,12/23/18 01:00:00 AM,0.232,0.0,,,,
758,12/23/18 04:00:00 AM,0.232,0.0,,,,
759,12/23/18 07:00:00 AM,0.232,0.0,,,,
760,12/23/18 10:00:00 AM,0.232,0.0,,,,
761,12/23/18 01:00:00 PM,0.232,0.0,,,,
762,12/23/18 04:00:00 PM,0.232,0.0,,,,
763,12/23/18 07:00:00 PM,0.232,0.0,,,,
764,12/23/18 10:00:00 PM,0.232,0.0,,,,
765,12/24/18 01:00:00 AM,0.232,0.0,,,,
766,12/24/18 04:00:00 AM,0.232,0.0,,,,
767,12/24/18 07:00:00 AM,0.232,0.0,,,,
768,12/24/18 10:00:00 AM,0.232,0.0,,,,
769,12/24/18 01:00:00 PM,0.232,0.0,,,,
770,12/24/18 04:00:00 PM,0.232,0.0,,,,
771,12/24/18 07:00:00 PM,0.232,0.0,,,,
772,12/24/18 10:00:00 PM,0.232,0.0,,,,
773,12/25/18 01:00:00 AM,0.232,0.0,,,,
774,12/25/18 04:00:00 AM,0.232,0.0,,,,
775,12/25/18 07:00:00 AM,0.232,0.0,,,,
776,12/25/18 10:00:00 AM,0.232,0.0,,,,
777,12/25/18 01:00:00 PM,0.232,0.0,,,,
778,12/25/18 04:00:00 PM,0.232,0.0,,,,
779,12/25/18 07:00:00 PM,0.232,0.0,,,,
780,12/25/18 10:00:00 PM,0.232,0.0,,,,
781,12/26/18 01:00:00 AM,0.232,0.0,,,,
782,12/26/18 04:00:00 AM,0.232,0.0,,,,
783,12/26/18 07:00:00 AM,0.232,0.0,,,,
784,12/26/18 10:00:00 AM,0.232,0.0,,,,
785,12/26/18 01:00:00 PM,0.232,0.0,,,,
786,12/26/18 04:00:00 PM,0.232,0.0,,,,
787,12/26/18 07:00:00 PM,0.232,0.0,,,,
788,12/26/18 10:00:00 PM,0.232,0.0,,,,
789,12/27/18 01:00:00 AM,0.232,0.0,,,,
790,12/27/18 04:00:00 AM,0.232,0.0,,,,
791,12/27/18 07:00:00 AM,0.232,0.0,,,,
792,12/27/18 10:00:00 AM,0.232,0.0,,,,
793,12/27/18 01:00:00 PM,0.232,0.0,,,,
794,12/27/18 04:00:00 PM,0.232,0.0,,,,
795,12/27/18 07:00:00 PM,0.232,0.0,,,,
796,12/27/18 10:00:00 PM,0.232,0.0,,,,
797,12/28/18 01:00:00 AM,0.232,0.0,,,,
798,12/28/18 04:00:00 AM,0.232,0.0,,,,
799,12/28/18 07:00:00 AM,0.232,0.0,,,,
800,12/28/18 10:00:00 AM,0.232,0.0,,,,
801,12/28/18 01:00:00 PM,0.232,0.0,,,,
802,12/28/18 04:00:00 PM,0.232,0.0,,,,
803,12/28/18 07:00:00 PM,0.232,0.0,,,,
804,12/28/18 10:00:00 PM,0.232,0.0,,,,
805,12/29/18 01:00:00 AM,0.232,0.0,,,,
806,12/29/18 04:00:00 AM,0.232,0.0,,,,
807,12/29/18 07:00:00 AM,0.232,0.0,,,,
808,12/29/18 10:00:00 AM,0.232,0.0,,,,
809,12/29/18 01:00:00 PM,0.232,0.0,,,,
810,12/29/18 04:00:00 PM,0.232,0.0,,,,
811,12/29/18 07:00:00 PM,0.232,0.0,,,,
812,12/29/18 10:00:00 PM,0.232,0.0,,,,
813,12/30/18 01:00:00 AM,0.232,0.0,,,,
814,12/30/18 04:00:00 AM,0.232,0.0,,,,
815,12/30/18 07:00:00 AM,0.232,0.0,,,,
816,12/30/18 10:00:00 AM,0.232,0.0,,,,
817,12/30/18 01:00:00 PM,0.232,0.0,,,,
818,12/30/18 04:00:00 PM,0.232,0.0,,,,
819,12/30/18 07:00:00 PM,0.232,0.0,,,,
820,12/30/18 10:00:00 PM,0.232,0.0,,,,
821,12/31/18 01:00:00 AM,0.232,0.0,,,,
822,12/31/18 04:00:00 AM,0.232,0.0,,,,
823,12/31/18 07:00:00 AM,0.232,0.0,,,,
824,12/31/18 10:00:00 AM,0.232,0.0,,,,
825,12/31/18 01:00:00 PM,0.232,0.0,,,,
826,12/31/18 04:00:00 PM,0.232,0.0,,,,
827,12/31/18 07:00:00 PM,0.232,0.0,,,,
828,12/31/18 10:00:00 PM,0.232,0.0,,,,
829,01/01/19 01:00:00 AM,0.232,0.0,,,,
830,01/01/19 04:00:00 AM,0.232,0.0,,,,
831,01/01/19 07:00:00 AM,0.232,0.0,,,,
832,01/01/19 10:00:00 AM,0.232,0.0,,,,
833,01/01/19 01:00:00 PM,0.232,0.0,,,,
834,01/01/19 04:00:00 PM,0.232,0.0,,,,
835,01/01/19 07:00:00 PM,0.232,0.0,,,,
836,01/01/19 10:00:00 PM,0.232,0.0,,,,
837,01/02/19 01:00:00 AM,0.232,0.0,,,,
838,01/02/19 04:00:00 AM,0.232,0.0,,,,
839,01/02/19 07:00:00 AM,0.232,0.0,,,,
840,01/02/19 10:00:00 AM,0.232,0.0,,,,
841,01/02/19 01:00:00 PM,0.232,0.0,,,,
842,01/02/19 04:00:00 PM,0.232,0.0,,,,
843,01/02/19 07:00:00 PM,0.232,0.0,,,,
844,01/02/19 10:00:00 PM,0.232,0.0,,,,
845,01/03/19 01:00:00 AM,0.232,0.0,,,,
846,01/03/19 04:00:00 AM,0.232,0.0,,,,
847,01/03/19 07:00:00 AM,0.232,0.0,,,,
848,01/03/19 10:00:00 AM,0.232,0.0,,,,
849,01/03/19 01:00:00 PM,0.232,0.0,,,,
850,01/03/19 04:00:00 PM,0.232,0.0,,,,
851,01/03/19 07:00:00 PM,0.232,0.0,,,,
852,01/03/19 10:00:00 PM,0.232,0.0,,,,
853,01/04/19 01:00:00 AM,0.232,0.0,,,,
854,01/04/19 04:00:00 AM,0.232,0.0,,,,
855,01/04/19 07:00:00 AM,0.232,0.0,,,,
856,01/04/19 10:00:00 AM,0.232,0.0,,,,
857,01/04/19 01:00:00 PM,0.232,0.0,,,,
858,01/04/19 04:00:00 PM,0.232,0.0,,,,
859,01/04/19 07:00:00 PM,0.232,0.0,,,,
860,01/04/19 10:00:00 PM,0.232,0.0,,,,
861,01/05/19 01:00:00 AM,0.232,0.0,,,,
862,01/05/19 04:00:00 AM,0.232,0.0,,,,
863,01/05/19 07:00:00 AM,0.232,0.0,,,,
864,01/05/19 10:00:00 AM,0.232,0.0,,,,
865,01/05/19 01:00:00 PM,0.232,0.0,,,,
866,01/05/19 04:00:00 PM,0.232,0.0,,,,
867,01/05/19 07:00:00 PM,0.232,0.0,,,,
868,01/05/19 10:00:00 PM,0.232,0.0,,,,
869,01/06/19 01:00:00 AM,0.232,0.0,,,,
870,01/06/19 04:00:00 AM,0.232,0.0,,,,
871,01/06/19 07:00:00 AM,0.232,0.0,,,,
872,01/06/19 10:00:00 AM,0.232,0.0,,,,
873,01/06/19 01:00:00 PM,0.232,0.0,,,,
874,01/06/19 04:00:00 PM,0.232,0.0,,,,
875,01/06/19 07:00:00 PM,0.232,0.0,,,,
876,01/06/19 10:00:00 PM,0.232,0.0,,,,
877,01/07/19 01:00:00 AM,0.232,0.0,,,,
878,01/07/19 04:00:00 AM,0.232,0.0,,,,
879,01/07/19 07:00:00 AM,0.232,0.0,,,,
880,01/07/19 10:00:00 AM,0.232,0.0,,,,
881,01/07/19 01:00:00 PM,0.232,0.0,,,,
882,01/07/19 04:00:00 PM,0.232,0.0,,,,
883,01/07/19 07:00:00 PM,0.232,0.0,,,,
884,01/07/19 10:00:00 PM,0.232,0.0,,,,
885,01/08/19 01:00:00 AM,0.232,0.0,,,,
886,01/08/19 04:00:00 AM,0.232,0.0,,,,
887,01/08/19 07:00:00 AM,0.232,0.0,,,,
888,01/08/19 10:00:00 AM,0.232,0.0,,,,
889,01/08/19 01:00:00 PM,0.232,0.0,,,,
890,01/08/19 04:00:00 PM,0.232,0.0,,,,
891,01/08/19 07:00:00 PM,0.232,0.0,,,,
892,01/08/19 10:00:00 PM,0.232,0.0,,,,
893,01/09/19 01:00:00 AM,0.232,0.0,,,,
894,01/09/19 04:00:00 AM,0.232,0.0,,,,
895,01/09/19 07:00:00 AM,0.232,0.0,,,,
896,01/09/19 10:00:00 AM,0.232,0.0,,,,
897,01/09/19 01:00:00 PM,0.232,0.0,,,,
898,01/09/19 04:00:00 PM,0.232,0.0,,,,
899,01/09/19 07:00:00 PM,0.232,0.0,,,,
900,01/09/19 10:00:00 PM,0.232,0.0,,,,
901,01/10/19 01:00:00 AM,0.232,0.0,,,,
902,01/10/19 04:00:00 AM,0.232,0.0,,,,
903,01/10/19 07:00:00 AM,0.232,0.0,,,,
904,01/10/19 10:00:00 AM,0.232,0.0,,,,
905,01/10/19 01:00:00 PM,0.232,0.0,,,,
906,01/10/19 04:00:00 PM,0.232,0.0,,,,
907,01/10/19 07:00:00 PM,0.232,0.0,,,,
908,01/10/19 10:00:00 PM,0.232,0.0,,,,
909,01/11/19 01:00:00 AM,0.232,0.0,,,,
910,01/11/19 04:00:00 AM,0.232,0.0,,,,
911,01/11/19 07:00:00 AM,0.232,0.0,,,,
912,01/11/19 10:00:00 AM,0.232,0.0,,,,
913,01/11/19 01:00:00 PM,0.232,0.0,,,,
914,01/11/19 04:00:00 PM,0.232,0.0,,,,
915,01/11/19 07:00:00 PM,0.232,0.0,,,,
916,01/11/19 10:00:00 PM,0.232,0.0,,,,
917,01/12/19 01:00:00 AM,0.232,0.0,,,,
918,01/12/19 04:00:00 AM,0.232,0.0,,,,
919,01/12/19 07:00:00 AM,0.232,0.0,,,,
920,01/12/19 10:00:00 AM,0.232,0.0,,,,
921,01/12/19 01:00:00 PM,0.232,0.0,,,,
922,01/12/19 04:00:00 PM,0.232,0.0,,,,
923,01/12/19 07:00:00 PM,0.232,0.0,,,,
924,01/12/19 10:00:00 PM,0.232,0.0,,,,
925,01/13/19 01:00:00 AM,0.232,0.0,,,,
926,01/13/19 04:00:00 AM,0.232,0.0,,,,
927,01/13/19 07:00:00 AM,0.232,0.0,,,,
928,01/13/19 10:00:00 AM,0.232,0.0,,,,
929,01/13/19 01:00:00 PM,0.232,0.0,,,,
930,01/13/19 04:00:00 PM,0.232,0.0,,,,
931,01/13/19 07:00:00 PM,0.232,0.0,,,,
932,01/13/19 10:00:00 PM,0.232,0.0,,,,
933,01/14/19 01:00:00 AM,0.232,0.0,,,,
934,01/14/19 04:00:00 AM,0.232,0.0,,,,
935,01/14/19 07:00:00 AM,0.232,0.0,,,,
936,01/14/19 10:00:00 AM,0.232,0.0,,,,
937,01/14/19 01:00:00 PM,0.232,0.0,,,,
938,01/14/19 04:00:00 PM,0.232,0.0,,,,
