"Plot Title: AG05-S5"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10574899, SEN S/N: 10574899)","Intensity, Lux (LGR S/N: 10574899, SEN S/N: 10574899)","Coupler Attached (LGR S/N: 10574899)","Host Connected (LGR S/N: 10574899)","Stopped (LGR S/N: 10574899)","End Of File (LGR S/N: 10574899)"
55,09/17/14 07:00:00 AM,13.269,75.3,,,,
56,09/17/14 10:00:00 AM,15.569,1377.8,,,,
57,09/17/14 01:00:00 PM,17.284,2927.8,,,,
58,09/17/14 04:00:00 PM,18.521,2497.2,,,,
59,09/17/14 07:00:00 PM,16.046,21.5,,,,
60,09/17/14 10:00:00 PM,14.517,0.0,,,,
61,09/18/14 01:00:00 AM,13.558,0.0,,,,
62,09/18/14 04:00:00 AM,13.269,0.0,,,,
63,09/18/14 07:00:00 AM,12.980,0.0,,,,
64,09/18/14 10:00:00 AM,12.304,667.4,,,,
65,09/18/14 01:00:00 PM,12.980,1001.0,,,,
66,09/18/14 04:00:00 PM,13.365,1636.1,,,,
67,09/18/14 07:00:00 PM,12.497,10.8,,,,
68,09/18/14 10:00:00 PM,12.110,0.0,,,,
69,09/19/14 01:00:00 AM,12.013,0.0,,,,
70,09/19/14 04:00:00 AM,11.819,0.0,,,,
71,09/19/14 07:00:00 AM,11.722,21.5,,,,
72,09/19/14 10:00:00 AM,13.365,1980.6,,,,
73,09/19/14 01:00:00 PM,14.900,2497.2,,,,
74,09/19/14 04:00:00 PM,17.950,4305.6,,,,
75,09/19/14 07:00:00 PM,15.760,53.8,,,,
76,09/19/14 10:00:00 PM,13.173,0.0,,,,
77,09/20/14 01:00:00 AM,12.207,0.0,,,,
78,09/20/14 04:00:00 AM,11.722,0.0,,,,
79,09/20/14 07:00:00 AM,11.916,21.5,,,,
80,09/20/14 10:00:00 AM,13.846,473.6,,,,
81,09/20/14 01:00:00 PM,18.806,2497.2,,,,
82,09/20/14 04:00:00 PM,21.187,2152.8,,,,
83,09/20/14 07:00:00 PM,19.472,43.1,,,,
84,09/20/14 10:00:00 PM,16.618,0.0,,,,
85,09/21/14 01:00:00 AM,16.427,0.0,,,,
86,09/21/14 04:00:00 AM,16.237,0.0,,,,
87,09/21/14 07:00:00 AM,16.046,32.3,,,,
88,09/21/14 10:00:00 AM,16.903,645.8,,,,
89,09/21/14 01:00:00 PM,21.855,2583.4,,,,
90,09/21/14 04:00:00 PM,23.388,2066.7,,,,
91,09/21/14 07:00:00 PM,20.043,21.5,,,,
92,09/21/14 10:00:00 PM,16.999,0.0,,,,
93,09/22/14 01:00:00 AM,15.378,0.0,,,,
94,09/22/14 04:00:00 AM,14.709,0.0,,,,
95,09/22/14 07:00:00 AM,12.883,0.0,,,,
96,09/22/14 10:00:00 AM,14.134,570.5,,,,
97,09/22/14 01:00:00 PM,15.951,3444.5,,,,
98,09/22/14 04:00:00 PM,16.141,2755.6,,,,
99,09/22/14 07:00:00 PM,15.569,21.5,,,,
100,09/22/14 10:00:00 PM,13.750,0.0,,,,
101,09/23/14 01:00:00 AM,13.461,0.0,,,,
102,09/23/14 04:00:00 AM,12.787,0.0,,,,
103,09/23/14 07:00:00 AM,13.750,10.8,,,,
104,09/23/14 10:00:00 AM,13.365,333.7,,,,
105,09/23/14 01:00:00 PM,14.038,699.7,,,,
106,09/23/14 04:00:00 PM,13.269,936.5,,,,
107,09/23/14 07:00:00 PM,12.980,0.0,,,,
108,09/23/14 10:00:00 PM,12.690,0.0,,,,
109,09/24/14 01:00:00 AM,13.558,0.0,,,,
110,09/24/14 04:00:00 AM,12.497,0.0,,,,
111,09/24/14 07:00:00 AM,11.528,0.0,,,,
112,09/24/14 10:00:00 AM,11.528,635.1,,,,
113,09/24/14 01:00:00 PM,11.819,484.4,,,,
114,09/24/14 04:00:00 PM,12.594,2755.6,,,,
115,09/24/14 07:00:00 PM,11.236,96.9,,,,
116,09/24/14 10:00:00 PM,10.944,0.0,,,,
117,09/25/14 01:00:00 AM,10.748,0.0,,,,
118,09/25/14 04:00:00 AM,10.455,0.0,,,,
119,09/25/14 07:00:00 AM,10.063,0.0,,,,
120,09/25/14 10:00:00 AM,11.431,1636.1,,,,
121,09/25/14 01:00:00 PM,12.401,2927.8,,,,
122,09/25/14 04:00:00 PM,12.401,678.1,,,,
123,09/25/14 07:00:00 PM,10.846,0.0,,,,
124,09/25/14 10:00:00 PM,9.866,0.0,,,,
125,09/26/14 01:00:00 AM,9.768,0.0,,,,
126,09/26/14 04:00:00 AM,9.571,0.0,,,,
127,09/26/14 07:00:00 AM,9.472,0.0,,,,
128,09/26/14 10:00:00 AM,9.965,914.9,,,,
129,09/26/14 01:00:00 PM,10.748,1345.5,,,,
130,09/26/14 04:00:00 PM,11.625,1377.8,,,,
131,09/26/14 07:00:00 PM,11.236,0.0,,,,
132,09/26/14 10:00:00 PM,10.748,0.0,,,,
133,09/27/14 01:00:00 AM,10.161,0.0,,,,
134,09/27/14 04:00:00 AM,9.768,0.0,,,,
135,09/27/14 07:00:00 AM,8.481,0.0,,,,
136,09/27/14 10:00:00 AM,8.879,366.0,,,,
137,09/27/14 01:00:00 PM,11.916,3100.0,,,,
138,09/27/14 04:00:00 PM,12.110,796.5,,,,
139,09/27/14 07:00:00 PM,11.431,21.5,,,,
140,09/27/14 10:00:00 PM,11.041,0.0,,,,
141,09/28/14 01:00:00 AM,10.651,0.0,,,,
142,09/28/14 04:00:00 AM,9.176,0.0,,,,
143,09/28/14 07:00:00 AM,8.879,0.0,,,,
144,09/28/14 10:00:00 AM,9.768,452.1,,,,
145,09/28/14 01:00:00 PM,13.365,2238.9,,,,
146,09/28/14 04:00:00 PM,14.996,1463.9,,,,
147,09/28/14 07:00:00 PM,13.365,10.8,,,,
148,09/28/14 10:00:00 PM,11.528,0.0,,,,
149,09/29/14 01:00:00 AM,10.748,0.0,,,,
150,09/29/14 04:00:00 AM,10.063,0.0,,,,
151,09/29/14 07:00:00 AM,9.472,0.0,,,,
152,09/29/14 10:00:00 AM,11.236,1808.3,,,,
153,09/29/14 01:00:00 PM,12.207,1076.4,,,,
154,09/29/14 04:00:00 PM,11.431,850.4,,,,
155,09/29/14 07:00:00 PM,11.041,0.0,,,,
156,09/29/14 10:00:00 PM,8.680,0.0,,,,
157,09/30/14 01:00:00 AM,7.983,0.0,,,,
158,09/30/14 04:00:00 AM,7.882,0.0,,,,
159,09/30/14 07:00:00 AM,7.682,0.0,,,,
160,09/30/14 10:00:00 AM,7.882,678.1,,,,
161,09/30/14 01:00:00 PM,9.176,2755.6,,,,
162,09/30/14 04:00:00 PM,9.275,904.2,,,,
163,09/30/14 07:00:00 PM,8.282,0.0,,,,
164,09/30/14 10:00:00 PM,8.382,0.0,,,,
165,10/01/14 01:00:00 AM,7.882,0.0,,,,
166,10/01/14 04:00:00 AM,7.582,0.0,,,,
167,10/01/14 07:00:00 AM,6.978,0.0,,,,
168,10/01/14 10:00:00 AM,7.682,1550.0,,,,
169,10/01/14 01:00:00 PM,9.176,2152.8,,,,
170,10/01/14 04:00:00 PM,9.472,1302.4,,,,
171,10/01/14 07:00:00 PM,8.581,0.0,,,,
172,10/01/14 10:00:00 PM,7.481,0.0,,,,
173,10/02/14 01:00:00 AM,7.582,0.0,,,,
174,10/02/14 04:00:00 AM,6.166,0.0,,,,
175,10/02/14 07:00:00 AM,5.244,0.0,,,,
176,10/02/14 10:00:00 AM,5.757,344.4,,,,
177,10/02/14 01:00:00 PM,9.176,2411.1,,,,
178,10/02/14 04:00:00 PM,11.722,1894.5,,,,
179,10/02/14 07:00:00 PM,10.357,0.0,,,,
180,10/02/14 10:00:00 PM,8.581,0.0,,,,
181,10/03/14 01:00:00 AM,7.983,0.0,,,,
182,10/03/14 04:00:00 AM,8.182,0.0,,,,
183,10/03/14 07:00:00 AM,8.680,0.0,,,,
184,10/03/14 10:00:00 AM,9.965,322.9,,,,
185,10/03/14 01:00:00 PM,13.942,1722.2,,,,
186,10/03/14 04:00:00 PM,16.332,1722.2,,,,
187,10/03/14 07:00:00 PM,14.613,0.0,,,,
188,10/03/14 10:00:00 PM,12.401,0.0,,,,
189,10/04/14 01:00:00 AM,11.916,0.0,,,,
190,10/04/14 04:00:00 AM,11.722,0.0,,,,
191,10/04/14 07:00:00 AM,11.722,0.0,,,,
192,10/04/14 10:00:00 AM,12.787,990.3,,,,
193,10/04/14 01:00:00 PM,15.473,2497.2,,,,
194,10/04/14 04:00:00 PM,14.709,1065.6,,,,
195,10/04/14 07:00:00 PM,13.076,0.0,,,,
196,10/04/14 10:00:00 PM,12.207,0.0,,,,
197,10/05/14 01:00:00 AM,11.916,0.0,,,,
198,10/05/14 04:00:00 AM,11.819,0.0,,,,
199,10/05/14 07:00:00 AM,11.722,0.0,,,,
200,10/05/14 10:00:00 AM,12.497,290.6,,,,
201,10/05/14 01:00:00 PM,16.046,1636.1,,,,
202,10/05/14 04:00:00 PM,17.665,4133.4,,,,
203,10/05/14 07:00:00 PM,15.378,0.0,,,,
204,10/05/14 10:00:00 PM,13.846,0.0,,,,
205,10/06/14 01:00:00 AM,13.076,0.0,,,,
206,10/06/14 04:00:00 AM,12.497,0.0,,,,
207,10/06/14 07:00:00 AM,12.304,0.0,,,,
208,10/06/14 10:00:00 AM,12.787,279.9,,,,
209,10/06/14 01:00:00 PM,16.046,1550.0,,,,
210,10/06/14 04:00:00 PM,18.521,5166.7,,,,
211,10/06/14 07:00:00 PM,16.141,0.0,,,,
212,10/06/14 10:00:00 PM,14.517,0.0,,,,
213,10/07/14 01:00:00 AM,13.942,0.0,,,,
214,10/07/14 04:00:00 AM,13.269,0.0,,,,
215,10/07/14 07:00:00 AM,12.787,0.0,,,,
216,10/07/14 10:00:00 AM,13.269,279.9,,,,
217,10/07/14 01:00:00 PM,16.046,1463.9,,,,
218,10/07/14 04:00:00 PM,18.521,6200.0,,,,
219,10/07/14 07:00:00 PM,15.569,0.0,,,,
220,10/07/14 10:00:00 PM,14.038,0.0,,,,
221,10/08/14 01:00:00 AM,13.461,0.0,,,,
222,10/08/14 04:00:00 AM,12.497,0.0,,,,
223,10/08/14 07:00:00 AM,11.528,0.0,,,,
224,10/08/14 10:00:00 AM,11.916,1173.3,,,,
225,10/08/14 01:00:00 PM,13.846,2411.1,,,,
226,10/08/14 04:00:00 PM,15.855,1894.5,,,,
227,10/08/14 07:00:00 PM,13.558,0.0,,,,
228,10/08/14 10:00:00 PM,11.041,0.0,,,,
229,10/09/14 01:00:00 AM,10.455,0.0,,,,
230,10/09/14 04:00:00 AM,10.161,0.0,,,,
231,10/09/14 07:00:00 AM,9.965,0.0,,,,
232,10/09/14 10:00:00 AM,10.553,516.7,,,,
233,10/09/14 01:00:00 PM,13.942,1463.9,,,,
234,10/09/14 04:00:00 PM,16.999,5166.7,,,,
235,10/09/14 07:00:00 PM,14.038,0.0,,,,
236,10/09/14 10:00:00 PM,11.625,0.0,,,,
237,10/10/14 01:00:00 AM,11.041,0.0,,,,
238,10/10/14 04:00:00 AM,10.846,0.0,,,,
239,10/10/14 07:00:00 AM,10.651,0.0,,,,
240,10/10/14 10:00:00 AM,10.944,301.4,,,,
241,10/10/14 01:00:00 PM,15.187,2152.8,,,,
242,10/10/14 04:00:00 PM,15.569,1259.4,,,,
243,10/10/14 07:00:00 PM,13.076,0.0,,,,
244,10/10/14 10:00:00 PM,11.916,0.0,,,,
245,10/11/14 01:00:00 AM,10.161,0.0,,,,
246,10/11/14 04:00:00 AM,10.161,0.0,,,,
247,10/11/14 07:00:00 AM,9.866,0.0,,,,
248,10/11/14 10:00:00 AM,9.275,376.7,,,,
249,10/11/14 01:00:00 PM,10.161,678.1,,,,
250,10/11/14 04:00:00 PM,8.282,193.8,,,,
251,10/11/14 07:00:00 PM,8.680,0.0,,,,
252,10/11/14 10:00:00 PM,8.481,0.0,,,,
253,10/12/14 01:00:00 AM,8.382,0.0,,,,
254,10/12/14 04:00:00 AM,7.782,0.0,,,,
255,10/12/14 07:00:00 AM,7.381,0.0,,,,
256,10/12/14 10:00:00 AM,8.182,645.8,,,,
257,10/12/14 01:00:00 PM,9.472,1550.0,,,,
258,10/12/14 04:00:00 PM,10.259,1377.8,,,,
259,10/12/14 07:00:00 PM,9.176,0.0,,,,
260,10/12/14 10:00:00 PM,8.779,0.0,,,,
261,10/13/14 01:00:00 AM,8.680,0.0,,,,
262,10/13/14 04:00:00 AM,7.782,0.0,,,,
263,10/13/14 07:00:00 AM,7.782,0.0,,,,
264,10/13/14 10:00:00 AM,9.176,667.4,,,,
265,10/13/14 01:00:00 PM,12.497,2325.0,,,,
266,10/13/14 04:00:00 PM,13.461,5166.7,,,,
267,10/13/14 07:00:00 PM,12.207,0.0,,,,
268,10/13/14 10:00:00 PM,11.916,0.0,,,,
269,10/14/14 01:00:00 AM,8.481,0.0,,,,
270,10/14/14 04:00:00 AM,7.582,0.0,,,,
271,10/14/14 07:00:00 AM,7.381,0.0,,,,
272,10/14/14 10:00:00 AM,8.082,1463.9,,,,
273,10/14/14 01:00:00 PM,10.259,2755.6,,,,
274,10/14/14 04:00:00 PM,9.669,1184.0,,,,
275,10/14/14 07:00:00 PM,8.978,0.0,,,,
276,10/14/14 10:00:00 PM,8.481,0.0,,,,
277,10/15/14 01:00:00 AM,8.082,0.0,,,,
278,10/15/14 04:00:00 AM,7.983,0.0,,,,
279,10/15/14 07:00:00 AM,7.582,0.0,,,,
280,10/15/14 10:00:00 AM,7.782,1302.4,,,,
281,10/15/14 01:00:00 PM,6.877,688.9,,,,
282,10/15/14 04:00:00 PM,7.381,366.0,,,,
283,10/15/14 07:00:00 PM,6.775,0.0,,,,
284,10/15/14 10:00:00 PM,6.674,0.0,,,,
285,10/16/14 01:00:00 AM,6.775,0.0,,,,
286,10/16/14 04:00:00 AM,6.674,0.0,,,,
287,10/16/14 07:00:00 AM,6.674,0.0,,,,
288,10/16/14 10:00:00 AM,6.877,452.1,,,,
289,10/16/14 01:00:00 PM,7.882,1237.9,,,,
290,10/16/14 04:00:00 PM,9.472,1980.6,,,,
291,10/16/14 07:00:00 PM,7.782,0.0,,,,
292,10/16/14 10:00:00 PM,7.582,0.0,,,,
293,10/17/14 01:00:00 AM,7.381,0.0,,,,
294,10/17/14 04:00:00 AM,8.182,0.0,,,,
295,10/17/14 07:00:00 AM,7.882,0.0,,,,
296,10/17/14 10:00:00 AM,8.382,301.4,,,,
297,10/17/14 01:00:00 PM,9.077,570.5,,,,
298,10/17/14 04:00:00 PM,9.373,247.6,,,,
299,10/17/14 07:00:00 PM,9.373,0.0,,,,
300,10/17/14 10:00:00 PM,9.571,0.0,,,,
301,10/18/14 01:00:00 AM,9.768,0.0,,,,
302,10/18/14 04:00:00 AM,9.965,0.0,,,,
303,10/18/14 07:00:00 AM,10.161,0.0,,,,
304,10/18/14 10:00:00 AM,11.041,990.3,,,,
305,10/18/14 01:00:00 PM,12.594,2411.1,,,,
306,10/18/14 04:00:00 PM,12.594,1550.0,,,,
307,10/18/14 07:00:00 PM,11.528,0.0,,,,
308,10/18/14 10:00:00 PM,10.259,0.0,,,,
309,10/19/14 01:00:00 AM,10.161,0.0,,,,
310,10/19/14 04:00:00 AM,10.455,0.0,,,,
311,10/19/14 07:00:00 AM,10.553,0.0,,,,
312,10/19/14 10:00:00 AM,11.528,785.8,,,,
313,10/19/14 01:00:00 PM,13.654,1141.0,,,,
314,10/19/14 04:00:00 PM,13.750,1894.5,,,,
315,10/19/14 07:00:00 PM,12.207,0.0,,,,
316,10/19/14 10:00:00 PM,11.236,0.0,,,,
317,10/20/14 01:00:00 AM,12.013,0.0,,,,
318,10/20/14 04:00:00 AM,11.139,0.0,,,,
319,10/20/14 07:00:00 AM,10.651,0.0,,,,
320,10/20/14 10:00:00 AM,9.965,635.1,,,,
321,10/20/14 01:00:00 PM,10.455,398.3,,,,
322,10/20/14 04:00:00 PM,10.161,2325.0,,,,
323,10/20/14 07:00:00 PM,8.879,0.0,,,,
324,10/20/14 10:00:00 PM,8.282,0.0,,,,
325,10/21/14 01:00:00 AM,7.782,0.0,,,,
326,10/21/14 04:00:00 AM,7.481,0.0,,,,
327,10/21/14 07:00:00 AM,7.481,0.0,,,,
328,10/21/14 10:00:00 AM,7.782,721.2,,,,
329,10/21/14 01:00:00 PM,7.983,667.4,,,,
330,10/21/14 04:00:00 PM,8.082,398.3,,,,
331,10/21/14 07:00:00 PM,7.782,0.0,,,,
332,10/21/14 10:00:00 PM,7.782,0.0,,,,
333,10/22/14 01:00:00 AM,7.582,0.0,,,,
334,10/22/14 04:00:00 AM,7.882,0.0,,,,
335,10/22/14 07:00:00 AM,8.382,0.0,,,,
336,10/22/14 10:00:00 AM,8.779,247.6,,,,
337,10/22/14 01:00:00 PM,9.077,312.2,,,,
338,10/22/14 04:00:00 PM,8.779,193.8,,,,
339,10/22/14 07:00:00 PM,8.581,0.0,,,,
340,10/22/14 10:00:00 PM,8.382,0.0,,,,
341,10/23/14 01:00:00 AM,7.280,0.0,,,,
342,10/23/14 04:00:00 AM,6.775,0.0,,,,
343,10/23/14 07:00:00 AM,5.757,0.0,,,,
344,10/23/14 10:00:00 AM,5.860,226.0,,,,
345,10/23/14 01:00:00 PM,6.775,527.4,,,,
346,10/23/14 04:00:00 PM,6.471,527.4,,,,
347,10/23/14 07:00:00 PM,5.757,0.0,,,,
348,10/23/14 10:00:00 PM,5.450,0.0,,,,
349,10/24/14 01:00:00 AM,5.552,0.0,,,,
350,10/24/14 04:00:00 AM,5.347,0.0,,,,
351,10/24/14 07:00:00 AM,4.831,0.0,,,,
352,10/24/14 10:00:00 AM,5.860,1227.1,,,,
353,10/24/14 01:00:00 PM,7.782,1894.5,,,,
354,10/24/14 04:00:00 PM,7.582,344.4,,,,
355,10/24/14 07:00:00 PM,6.471,0.0,,,,
356,10/24/14 10:00:00 PM,6.268,0.0,,,,
357,10/25/14 01:00:00 AM,6.775,0.0,,,,
358,10/25/14 04:00:00 AM,6.978,0.0,,,,
359,10/25/14 07:00:00 AM,7.179,0.0,,,,
360,10/25/14 10:00:00 AM,7.782,215.3,,,,
361,10/25/14 01:00:00 PM,9.275,1141.0,,,,
362,10/25/14 04:00:00 PM,8.680,258.3,,,,
363,10/25/14 07:00:00 PM,8.282,0.0,,,,
364,10/25/14 10:00:00 PM,6.064,0.0,,,,
365,10/26/14 01:00:00 AM,4.623,0.0,,,,
366,10/26/14 04:00:00 AM,3.472,0.0,,,,
367,10/26/14 07:00:00 AM,2.730,0.0,,,,
368,10/26/14 10:00:00 AM,3.472,344.4,,,,
369,10/26/14 01:00:00 PM,4.207,484.4,,,,
370,10/26/14 04:00:00 PM,5.037,1065.6,,,,
371,10/26/14 07:00:00 PM,4.415,0.0,,,,
372,10/26/14 10:00:00 PM,4.519,0.0,,,,
373,10/27/14 01:00:00 AM,3.788,0.0,,,,
374,10/27/14 04:00:00 AM,2.943,0.0,,,,
375,10/27/14 07:00:00 AM,2.624,0.0,,,,
376,10/27/14 10:00:00 AM,3.367,495.1,,,,
377,10/27/14 01:00:00 PM,5.037,688.9,,,,
378,10/27/14 04:00:00 PM,5.552,1184.0,,,,
379,10/27/14 07:00:00 PM,4.934,0.0,,,,
380,10/27/14 10:00:00 PM,4.934,0.0,,,,
381,10/28/14 01:00:00 AM,5.141,0.0,,,,
382,10/28/14 04:00:00 AM,5.347,0.0,,,,
383,10/28/14 07:00:00 AM,5.860,0.0,,,,
384,10/28/14 10:00:00 AM,6.471,322.9,,,,
385,10/28/14 01:00:00 PM,7.582,1377.8,,,,
386,10/28/14 04:00:00 PM,8.182,505.9,,,,
387,10/28/14 07:00:00 PM,8.082,0.0,,,,
388,10/28/14 10:00:00 PM,7.882,0.0,,,,
389,10/29/14 01:00:00 AM,7.682,0.0,,,,
390,10/29/14 04:00:00 AM,7.782,0.0,,,,
391,10/29/14 07:00:00 AM,7.481,0.0,,,,
392,10/29/14 10:00:00 AM,7.582,839.6,,,,
393,10/29/14 01:00:00 PM,8.182,2755.6,,,,
394,10/29/14 04:00:00 PM,9.176,968.8,,,,
395,10/29/14 07:00:00 PM,7.782,0.0,,,,
396,10/29/14 10:00:00 PM,7.782,0.0,,,,
397,10/30/14 01:00:00 AM,7.882,0.0,,,,
398,10/30/14 04:00:00 AM,8.282,0.0,,,,
399,10/30/14 07:00:00 AM,8.581,0.0,,,,
400,10/30/14 10:00:00 AM,8.779,204.5,,,,
401,10/30/14 01:00:00 PM,9.571,473.6,,,,
402,10/30/14 04:00:00 PM,9.866,236.8,,,,
403,10/30/14 07:00:00 PM,9.275,0.0,,,,
404,10/30/14 10:00:00 PM,8.879,0.0,,,,
405,10/31/14 01:00:00 AM,8.581,0.0,,,,
406,10/31/14 04:00:00 AM,8.182,0.0,,,,
407,10/31/14 07:00:00 AM,7.882,0.0,,,,
408,10/31/14 10:00:00 AM,6.674,161.5,,,,
409,10/31/14 01:00:00 PM,6.573,710.4,,,,
410,10/31/14 04:00:00 PM,6.877,1550.0,,,,
411,10/31/14 07:00:00 PM,5.962,0.0,,,,
412,10/31/14 10:00:00 PM,5.347,0.0,,,,
413,11/01/14 01:00:00 AM,4.831,0.0,,,,
414,11/01/14 04:00:00 AM,4.519,0.0,,,,
415,11/01/14 07:00:00 AM,3.998,0.0,,,,
416,11/01/14 10:00:00 AM,4.415,1011.8,,,,
417,11/01/14 01:00:00 PM,5.244,914.9,,,,
418,11/01/14 04:00:00 PM,5.655,1463.9,,,,
419,11/01/14 07:00:00 PM,3.893,0.0,,,,
420,11/01/14 10:00:00 PM,4.102,0.0,,,,
421,11/02/14 01:00:00 AM,3.788,0.0,,,,
422,11/02/14 04:00:00 AM,3.998,0.0,,,,
423,11/02/14 07:00:00 AM,3.367,0.0,,,,
424,11/02/14 10:00:00 AM,4.311,667.4,,,,
425,11/02/14 01:00:00 PM,5.757,1463.9,,,,
426,11/02/14 04:00:00 PM,6.268,290.6,,,,
427,11/02/14 07:00:00 PM,5.860,0.0,,,,
428,11/02/14 10:00:00 PM,5.450,0.0,,,,
429,11/03/14 01:00:00 AM,5.450,0.0,,,,
430,11/03/14 04:00:00 AM,5.860,0.0,,,,
431,11/03/14 07:00:00 AM,6.268,0.0,,,,
432,11/03/14 10:00:00 AM,6.674,290.6,,,,
433,11/03/14 01:00:00 PM,7.582,1194.8,,,,
434,11/03/14 04:00:00 PM,7.882,333.7,,,,
435,11/03/14 07:00:00 PM,7.481,0.0,,,,
436,11/03/14 10:00:00 PM,7.381,0.0,,,,
437,11/04/14 01:00:00 AM,7.280,0.0,,,,
438,11/04/14 04:00:00 AM,7.280,0.0,,,,
439,11/04/14 07:00:00 AM,7.179,0.0,,,,
440,11/04/14 10:00:00 AM,7.582,452.1,,,,
441,11/04/14 01:00:00 PM,8.779,2411.1,,,,
442,11/04/14 04:00:00 PM,8.779,452.1,,,,
443,11/04/14 07:00:00 PM,7.682,0.0,,,,
444,11/04/14 10:00:00 PM,6.674,0.0,,,,
445,11/05/14 01:00:00 AM,6.166,0.0,,,,
446,11/05/14 04:00:00 AM,5.757,0.0,,,,
447,11/05/14 07:00:00 AM,6.573,0.0,,,,
448,11/05/14 10:00:00 AM,7.582,699.7,,,,
449,11/05/14 01:00:00 PM,9.669,688.9,,,,
450,11/05/14 04:00:00 PM,9.866,312.2,,,,
451,11/05/14 07:00:00 PM,10.063,0.0,,,,
452,11/05/14 10:00:00 PM,10.161,0.0,,,,
453,11/06/14 01:00:00 AM,10.553,0.0,,,,
454,11/06/14 04:00:00 AM,11.041,0.0,,,,
455,11/06/14 07:00:00 AM,10.846,0.0,,,,
456,11/06/14 10:00:00 AM,9.669,139.9,,,,
457,11/06/14 01:00:00 PM,9.373,1237.9,,,,
458,11/06/14 04:00:00 PM,8.382,118.4,,,,
459,11/06/14 07:00:00 PM,6.978,0.0,,,,
460,11/06/14 10:00:00 PM,5.757,0.0,,,,
461,11/07/14 01:00:00 AM,5.141,0.0,,,,
462,11/07/14 04:00:00 AM,4.207,0.0,,,,
463,11/07/14 07:00:00 AM,3.578,0.0,,,,
464,11/07/14 10:00:00 AM,3.155,161.5,,,,
465,11/07/14 01:00:00 PM,4.519,645.8,,,,
466,11/07/14 04:00:00 PM,5.962,721.2,,,,
467,11/07/14 07:00:00 PM,4.934,0.0,,,,
